[ 3688.779575] avd 269080000.avd:        0 | hdr_bc_sps_tile_addr_lsb8[0] (high)
[ 3688.786733] avd 269080000.avd:        0 | cm3_dma_config_7
[ 3688.792220] avd 269080000.avd:        0 | cm3_dma_config_8
[ 3688.797714] avd 269080000.avd:        0 | cm3_dma_config_9
[ 3688.803211] avd 269080000.avd:        0 | cm3_dma_config_a
[ 3688.808706] avd 269080000.avd:  1000002 | hdr_d0_ref_hdr
[ 3688.814024] avd 269080000.avd:        0 | cm3_mark_end_section_scl
[ 3688.820218] avd 269080000.avd: 2d820000 | slc_a7c_cmd_set_coded_slice
[ 3688.826670] avd 269080000.avd: fef00003 | slc_a84_slice_addr_low
[ 3688.832687] avd 269080000.avd:      44e | slc_a88_slice_hdr_size
[ 3688.838711] avd 269080000.avd: 2c000000 | cm3_cmd_exec_mb_vp
[ 3688.844375] avd 269080000.avd: 2d906000 | slc_a70_cmd_quant_param
[ 3688.850479] avd 269080000.avd: 2da30000 | slc_a74_cmd_deblocking_filter
[ 3688.857112] avd 269080000.avd: 2dc00000 | slc_6e8_cmd_ref_list_0
[ 3688.863124] avd 269080000.avd: 2dd00000 | slc_76c_cmd_weights_denom
[ 3688.869407] avd 269080000.avd: 2a000000 | cm3_cmd_set_mb_dims
[ 3688.875159] avd 269080000.avd:    16027 | cm3_set_mb_dims
[ 3688.880561] avd 269080000.avd: 2d018000 | slc_6e4_cmd_ref_type
[ 3688.886406] avd 269080000.avd: 2b000400 | cm3_cmd_inst_fifo_end
[ 3688.892624] avd 269080000.avd: 2b000100 | inst_fifo_start
[ 3688.897753] avd 269080000.avd: 2db012e0 | hdr_34_start_hdr
[ 3688.903239] avd 269080000.avd:  1000000 | hdr_38_mode
[ 3688.908295] avd 269080000.avd:  16f027f | hdr_3c_height_width
[ 3688.914052] avd 269080000.avd:        0 | hdr_40_zero
[ 3688.919109] avd 269080000.avd:   2d004f | hdr_28_height_width_shift3
[ 3688.925477] avd 269080000.avd:  1002801 | hdr_2c_sps_param
[ 3688.930971] avd 269080000.avd:   200000 | hdr_44_flags
[ 3688.936115] avd 269080000.avd:        0 | hdr_48_chroma_qp_index_offset
[ 3688.942744] avd 269080000.avd:   30000a | hdr_58_const_3a
[ 3688.948147] avd 269080000.avd:        0 | cm3_dma_config_1
[ 3688.953638] avd 269080000.avd:        0 | cm3_dma_config_2
[ 3688.959136] avd 269080000.avd:        0 | zero
[ 3688.963583] avd 269080000.avd: fcfa0000 | hdr_9c_pps_tile_addr_lsb8[0]
[ 3688.970124] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[0] (high)
[ 3688.977281] avd 269080000.avd:        0 | cm3_dma_config_3
[ 3688.982768] avd 269080000.avd:        0 | cm3_dma_config_4
[ 3688.988265] avd 269080000.avd:        0 | zero
[ 3688.992711] avd 269080000.avd: fcf98000 | hdr_9c_pps_tile_addr_lsb8[1]
[ 3688.999251] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[1] (high)
[ 3689.006402] avd 269080000.avd: fce98000 | hdr_9c_pps_tile_addr_lsb8[2]
[ 3689.012947] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[2] (high)
[ 3689.020095] avd 269080000.avd: f4f90000 | hdr_9c_pps_tile_addr_lsb8[3]
[ 3689.026634] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[3] (high)
[ 3689.033784] avd 269080000.avd:        0 | cm3_dma_config_5
[ 3689.039280] avd 269080000.avd: fd900000 | hdr_210_y_addr_lsb8[0]
[ 3689.045296] avd 269080000.avd:        0 | hdr_210_y_addr_lsb8[0] (high)
[ 3689.051928] avd 269080000.avd:       28 | hdr_218_width_align
[ 3689.057681] avd 269080000.avd: fd939800 | hdr_214_uv_addr_lsb8[0]
[ 3689.063786] avd 269080000.avd:        0 | hdr_214_uv_addr_lsb8[0] (high)
[ 3689.070508] avd 269080000.avd:       28 | hdr_21c_width_align
[ 3689.076254] avd 269080000.avd:        0 | cm3_mark_end_section
[ 3689.082096] avd 269080000.avd:  16f027f | hdr_54_height_width
[ 3689.087858] avd 269080000.avd:        0 | cm3_dma_config_6
[ 3689.093347] avd 269080000.avd: fce18000 | hdr_9c_pps_tile_addr_lsb8[7]
[ 3689.099892] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[7] (high)
[ 3689.107051] avd 269080000.avd: fd9ce400 | hdr_bc_sps_tile_addr_lsb8[0]
[ 3689.113581] avd 269080000.avd:        0 | hdr_bc_sps_tile_addr_lsb8[0] (high)
[ 3689.120746] avd 269080000.avd:        0 | cm3_dma_config_7
[ 3689.126230] avd 269080000.avd:        0 | cm3_dma_config_8
[ 3689.131722] avd 269080000.avd:        0 | cm3_dma_config_9
[ 3689.137213] avd 269080000.avd:        0 | cm3_dma_config_a
[ 3689.142712] avd 269080000.avd:  1000002 | hdr_d0_ref_hdr
[ 3689.148030] avd 269080000.avd:        0 | cm3_mark_end_section_scl
[ 3689.154223] avd 269080000.avd: 2d820000 | slc_a7c_cmd_set_coded_slice
[ 3689.160673] avd 269080000.avd: fee80003 | slc_a84_slice_addr_low
[ 3689.166691] avd 269080000.avd:      4a8 | slc_a88_slice_hdr_size
[ 3689.172708] avd 269080000.avd: 2c000000 | cm3_cmd_exec_mb_vp
[ 3689.178377] avd 269080000.avd: 2d906000 | slc_a70_cmd_quant_param
[ 3689.184479] avd 269080000.avd: 2da30000 | slc_a74_cmd_deblocking_filter
[ 3689.191107] avd 269080000.avd: 2dc00000 | slc_6e8_cmd_ref_list_0
[ 3689.197128] avd 269080000.avd: 2dd00000 | slc_76c_cmd_weights_denom
[ 3689.203402] avd 269080000.avd: 2a000000 | cm3_cmd_set_mb_dims
[ 3689.209158] avd 269080000.avd:    16027 | cm3_set_mb_dims
[ 3689.214567] avd 269080000.avd: 2d018000 | slc_6e4_cmd_ref_type
[ 3689.220413] avd 269080000.avd: 2b000400 | cm3_cmd_inst_fifo_end
[ 3689.226627] avd 269080000.avd: 2b000100 | inst_fifo_start
[ 3689.231763] avd 269080000.avd: 2db012e0 | hdr_34_start_hdr
[ 3689.237242] avd 269080000.avd:  1000000 | hdr_38_mode
[ 3689.242310] avd 269080000.avd:  16f027f | hdr_3c_height_width
[ 3689.248060] avd 269080000.avd:        0 | hdr_40_zero
[ 3689.253113] avd 269080000.avd:   2d004f | hdr_28_height_width_shift3
[ 3689.259487] avd 269080000.avd:  1002801 | hdr_2c_sps_param
[ 3689.264974] avd 269080000.avd:   200000 | hdr_44_flags
[ 3689.270117] avd 269080000.avd:        0 | hdr_48_chroma_qp_index_offset
[ 3689.276752] avd 269080000.avd:   30000a | hdr_58_const_3a
[ 3689.282157] avd 269080000.avd:        0 | cm3_dma_config_1
[ 3689.287647] avd 269080000.avd:        0 | cm3_dma_config_2
[ 3689.293141] avd 269080000.avd:        0 | zero
[ 3689.297589] avd 269080000.avd: fcfa0000 | hdr_9c_pps_tile_addr_lsb8[0]
[ 3689.304130] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[0] (high)
[ 3689.311284] avd 269080000.avd:        0 | cm3_dma_config_3
[ 3689.316776] avd 269080000.avd:        0 | cm3_dma_config_4
[ 3689.322269] avd 269080000.avd:        0 | zero
[ 3689.326715] avd 269080000.avd: fcf98000 | hdr_9c_pps_tile_addr_lsb8[1]
[ 3689.333274] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[1] (high)
[ 3689.340414] avd 269080000.avd: fce98000 | hdr_9c_pps_tile_addr_lsb8[2]
[ 3689.346950] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[2] (high)
[ 3689.354102] avd 269080000.avd: f4f90000 | hdr_9c_pps_tile_addr_lsb8[3]
[ 3689.360640] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[3] (high)
[ 3689.367797] avd 269080000.avd:        0 | cm3_dma_config_5
[ 3689.373288] avd 269080000.avd: fd800000 | hdr_210_y_addr_lsb8[0]
[ 3689.379302] avd 269080000.avd:        0 | hdr_210_y_addr_lsb8[0] (high)
[ 3689.385930] avd 269080000.avd:       28 | hdr_218_width_align
[ 3689.391687] avd 269080000.avd: fd839800 | hdr_214_uv_addr_lsb8[0]
[ 3689.397790] avd 269080000.avd:        0 | hdr_214_uv_addr_lsb8[0] (high)
[ 3689.404507] avd 269080000.avd:       28 | hdr_21c_width_align
[ 3689.410263] avd 269080000.avd:        0 | cm3_mark_end_section
[ 3689.416104] avd 269080000.avd:  16f027f | hdr_54_height_width
[ 3689.421861] avd 269080000.avd:        0 | cm3_dma_config_6
[ 3689.427358] avd 269080000.avd: fce18000 | hdr_9c_pps_tile_addr_lsb8[7]
[ 3689.433895] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[7] (high)
[ 3689.441046] avd 269080000.avd: fd8ce400 | hdr_bc_sps_tile_addr_lsb8[0]
[ 3689.447589] avd 269080000.avd:        0 | hdr_bc_sps_tile_addr_lsb8[0] (high)
[ 3689.454745] avd 269080000.avd:        0 | cm3_dma_config_7
[ 3689.460233] avd 269080000.avd:        0 | cm3_dma_config_8
[ 3689.465726] avd 269080000.avd:        0 | cm3_dma_config_9
[ 3689.471223] avd 269080000.avd:        0 | cm3_dma_config_a
[ 3689.476792] avd 269080000.avd:  1000002 | hdr_d0_ref_hdr
[ 3689.482037] avd 269080000.avd:        0 | cm3_mark_end_section_scl
[ 3689.488232] avd 269080000.avd: 2d820000 | slc_a7c_cmd_set_coded_slice
[ 3689.494676] avd 269080000.avd: fef00003 | slc_a84_slice_addr_low
[ 3689.500708] avd 269080000.avd:      25e | slc_a88_slice_hdr_size
[ 3689.506714] avd 269080000.avd: 2c000000 | cm3_cmd_exec_mb_vp
[ 3689.512388] avd 269080000.avd: 2d906000 | slc_a70_cmd_quant_param
[ 3689.518487] avd 269080000.avd: 2da30000 | slc_a74_cmd_deblocking_filter
[ 3689.525115] avd 269080000.avd: 2dc00000 | slc_6e8_cmd_ref_list_0
[ 3689.531130] avd 269080000.avd: 2dd00000 | slc_76c_cmd_weights_denom
[ 3689.537420] avd 269080000.avd: 2a000000 | cm3_cmd_set_mb_dims
[ 3689.543166] avd 269080000.avd:    16027 | cm3_set_mb_dims
[ 3689.548572] avd 269080000.avd: 2d018000 | slc_6e4_cmd_ref_type
[ 3689.554414] avd 269080000.avd: 2b000400 | cm3_cmd_inst_fifo_end
[ 3689.560630] avd 269080000.avd: 2b000100 | inst_fifo_start
[ 3689.565757] avd 269080000.avd: 2db012e0 | hdr_34_start_hdr
[ 3689.571244] avd 269080000.avd:  1000000 | hdr_38_mode
[ 3689.576304] avd 269080000.avd:  16f027f | hdr_3c_height_width
[ 3689.582062] avd 269080000.avd:        0 | hdr_40_zero
[ 3689.587117] avd 269080000.avd:   2d004f | hdr_28_height_width_shift3
[ 3689.593483] avd 269080000.avd:  1002801 | hdr_2c_sps_param
[ 3689.598978] avd 269080000.avd:   200000 | hdr_44_flags
[ 3689.604124] avd 269080000.avd:        0 | hdr_48_chroma_qp_index_offset
[ 3689.610750] avd 269080000.avd:   30000a | hdr_58_const_3a
[ 3689.616157] avd 269080000.avd:        0 | cm3_dma_config_1
[ 3689.621651] avd 269080000.avd:        0 | cm3_dma_config_2
[ 3689.627144] avd 269080000.avd:        0 | zero
[ 3689.631593] avd 269080000.avd: fcfa0000 | hdr_9c_pps_tile_addr_lsb8[0]
[ 3689.638134] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[0] (high)
[ 3689.645286] avd 269080000.avd:        0 | cm3_dma_config_3
[ 3689.650781] avd 269080000.avd:        0 | cm3_dma_config_4
[ 3689.656273] avd 269080000.avd:        0 | zero
[ 3689.660719] avd 269080000.avd: fcf98000 | hdr_9c_pps_tile_addr_lsb8[1]
[ 3689.667269] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[1] (high)
[ 3689.674417] avd 269080000.avd: fce98000 | hdr_9c_pps_tile_addr_lsb8[2]
[ 3689.680955] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[2] (high)
[ 3689.688110] avd 269080000.avd: f4f90000 | hdr_9c_pps_tile_addr_lsb8[3]
[ 3689.694648] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[3] (high)
[ 3689.701803] avd 269080000.avd:        0 | cm3_dma_config_5
[ 3689.707294] avd 269080000.avd: fd700000 | hdr_210_y_addr_lsb8[0]
[ 3689.713305] avd 269080000.avd:        0 | hdr_210_y_addr_lsb8[0] (high)
[ 3689.719935] avd 269080000.avd:       28 | hdr_218_width_align
[ 3689.725689] avd 269080000.avd: fd739800 | hdr_214_uv_addr_lsb8[0]
[ 3689.731795] avd 269080000.avd:        0 | hdr_214_uv_addr_lsb8[0] (high)
[ 3689.738512] avd 269080000.avd:       28 | hdr_21c_width_align
[ 3689.744268] avd 269080000.avd:        0 | cm3_mark_end_section
[ 3689.750111] avd 269080000.avd:  16f027f | hdr_54_height_width
[ 3689.755865] avd 269080000.avd:        0 | cm3_dma_config_6
[ 3689.761360] avd 269080000.avd: fce18000 | hdr_9c_pps_tile_addr_lsb8[7]
[ 3689.767897] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[7] (high)
[ 3689.775050] avd 269080000.avd: fd7ce400 | hdr_bc_sps_tile_addr_lsb8[0]
[ 3689.781591] avd 269080000.avd:        0 | hdr_bc_sps_tile_addr_lsb8[0] (high)
[ 3689.788745] avd 269080000.avd:        0 | cm3_dma_config_7
[ 3689.794235] avd 269080000.avd:        0 | cm3_dma_config_8
[ 3689.799730] avd 269080000.avd:        0 | cm3_dma_config_9
[ 3689.805224] avd 269080000.avd:        0 | cm3_dma_config_a
[ 3689.810718] avd 269080000.avd:  1000002 | hdr_d0_ref_hdr
[ 3689.816037] avd 269080000.avd:        0 | cm3_mark_end_section_scl
[ 3689.822230] avd 269080000.avd: 2d820000 | slc_a7c_cmd_set_coded_slice
[ 3689.828682] avd 269080000.avd: fee80003 | slc_a84_slice_addr_low
[ 3689.834704] avd 269080000.avd:      3a6 | slc_a88_slice_hdr_size
[ 3689.840717] avd 269080000.avd: 2c000000 | cm3_cmd_exec_mb_vp
[ 3689.846384] avd 269080000.avd: 2d906000 | slc_a70_cmd_quant_param
[ 3689.852490] avd 269080000.avd: 2da30000 | slc_a74_cmd_deblocking_filter
[ 3689.859121] avd 269080000.avd: 2dc00000 | slc_6e8_cmd_ref_list_0
[ 3689.865138] avd 269080000.avd: 2dd00000 | slc_76c_cmd_weights_denom
[ 3689.871422] avd 269080000.avd: 2a000000 | cm3_cmd_set_mb_dims
[ 3689.877169] avd 269080000.avd:    16027 | cm3_set_mb_dims
[ 3689.882576] avd 269080000.avd: 2d018000 | slc_6e4_cmd_ref_type
[ 3689.888422] avd 269080000.avd: 2b000400 | cm3_cmd_inst_fifo_end
[ 3689.894640] avd 269080000.avd: 2b000100 | inst_fifo_start
[ 3689.899775] avd 269080000.avd: 2db012e0 | hdr_34_start_hdr
[ 3689.905256] avd 269080000.avd:  1000000 | hdr_38_mode
[ 3689.910311] avd 269080000.avd:  16f027f | hdr_3c_height_width
[ 3689.916066] avd 269080000.avd:        0 | hdr_40_zero
[ 3689.921123] avd 269080000.avd:   2d004f | hdr_28_height_width_shift3
[ 3689.927490] avd 269080000.avd:  1002801 | hdr_2c_sps_param
[ 3689.932984] avd 269080000.avd:   200000 | hdr_44_flags
[ 3689.938131] avd 269080000.avd:        0 | hdr_48_chroma_qp_index_offset
[ 3689.944767] avd 269080000.avd:   30000a | hdr_58_const_3a
[ 3689.950162] avd 269080000.avd:        0 | cm3_dma_config_1
[ 3689.955655] avd 269080000.avd:        0 | cm3_dma_config_2
[ 3689.961149] avd 269080000.avd:        0 | zero
[ 3689.965596] avd 269080000.avd: fcfa0000 | hdr_9c_pps_tile_addr_lsb8[0]
[ 3689.972137] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[0] (high)
[ 3689.979289] avd 269080000.avd:        0 | cm3_dma_config_3
[ 3689.984783] avd 269080000.avd:        0 | cm3_dma_config_4
[ 3689.990276] avd 269080000.avd:        0 | zero
[ 3689.994724] avd 269080000.avd: fcf98000 | hdr_9c_pps_tile_addr_lsb8[1]
[ 3690.001268] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[1] (high)
[ 3690.008420] avd 269080000.avd: fce98000 | hdr_9c_pps_tile_addr_lsb8[2]
[ 3690.014962] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[2] (high)
[ 3690.022112] avd 269080000.avd: f4f90000 | hdr_9c_pps_tile_addr_lsb8[3]
[ 3690.028648] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[3] (high)
[ 3690.035803] avd 269080000.avd:        0 | cm3_dma_config_5
[ 3690.041297] avd 269080000.avd: fde00000 | hdr_210_y_addr_lsb8[0]
[ 3690.047319] avd 269080000.avd:        0 | hdr_210_y_addr_lsb8[0] (high)
[ 3690.053941] avd 269080000.avd:       28 | hdr_218_width_align
[ 3690.059694] avd 269080000.avd: fde39800 | hdr_214_uv_addr_lsb8[0]
[ 3690.065805] avd 269080000.avd:        0 | hdr_214_uv_addr_lsb8[0] (high)
[ 3690.072515] avd 269080000.avd:       28 | hdr_21c_width_align
[ 3690.078272] avd 269080000.avd:        0 | cm3_mark_end_section
[ 3690.084114] avd 269080000.avd:  16f027f | hdr_54_height_width
[ 3690.089867] avd 269080000.avd:        0 | cm3_dma_config_6
[ 3690.095362] avd 269080000.avd: fce18000 | hdr_9c_pps_tile_addr_lsb8[7]
[ 3690.101903] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[7] (high)
[ 3690.109054] avd 269080000.avd: fdece400 | hdr_bc_sps_tile_addr_lsb8[0]
[ 3690.115595] avd 269080000.avd:        0 | hdr_bc_sps_tile_addr_lsb8[0] (high)
[ 3690.122750] avd 269080000.avd:        0 | cm3_dma_config_7
[ 3690.128240] avd 269080000.avd:        0 | cm3_dma_config_8
[ 3690.133737] avd 269080000.avd:        0 | cm3_dma_config_9
[ 3690.139234] avd 269080000.avd:        0 | cm3_dma_config_a
[ 3690.144730] avd 269080000.avd:  1000002 | hdr_d0_ref_hdr
[ 3690.150054] avd 269080000.avd:        0 | cm3_mark_end_section_scl
[ 3690.156239] avd 269080000.avd: 2d820000 | slc_a7c_cmd_set_coded_slice
[ 3690.162687] avd 269080000.avd: fef00003 | slc_a84_slice_addr_low
[ 3690.168707] avd 269080000.avd:      2f1 | slc_a88_slice_hdr_size
[ 3690.174723] avd 269080000.avd: 2c000000 | cm3_cmd_exec_mb_vp
[ 3690.180390] avd 269080000.avd: 2d906000 | slc_a70_cmd_quant_param
[ 3690.186495] avd 269080000.avd: 2da30000 | slc_a74_cmd_deblocking_filter
[ 3690.193122] avd 269080000.avd: 2dc00000 | slc_6e8_cmd_ref_list_0
[ 3690.199141] avd 269080000.avd: 2dd00000 | slc_76c_cmd_weights_denom
[ 3690.205422] avd 269080000.avd: 2a000000 | cm3_cmd_set_mb_dims
[ 3690.211174] avd 269080000.avd:    16027 | cm3_set_mb_dims
[ 3690.216582] avd 269080000.avd: 2d018000 | slc_6e4_cmd_ref_type
[ 3690.222424] avd 269080000.avd: 2b000400 | cm3_cmd_inst_fifo_end
[ 3690.228643] avd 269080000.avd: 2b000100 | inst_fifo_start
[ 3690.233777] avd 269080000.avd: 2db012e0 | hdr_34_start_hdr
[ 3690.239261] avd 269080000.avd:  1000000 | hdr_38_mode
[ 3690.244319] avd 269080000.avd:  16f027f | hdr_3c_height_width
[ 3690.250083] avd 269080000.avd:        0 | hdr_40_zero
[ 3690.255130] avd 269080000.avd:   2d004f | hdr_28_height_width_shift3
[ 3690.261495] avd 269080000.avd:  1002801 | hdr_2c_sps_param
[ 3690.266996] avd 269080000.avd:   200000 | hdr_44_flags
[ 3690.272136] avd 269080000.avd:        0 | hdr_48_chroma_qp_index_offset
[ 3690.278768] avd 269080000.avd:   30000a | hdr_58_const_3a
[ 3690.284172] avd 269080000.avd:        0 | cm3_dma_config_1
[ 3690.289661] avd 269080000.avd:        0 | cm3_dma_config_2
[ 3690.295156] avd 269080000.avd:        0 | zero
[ 3690.299603] avd 269080000.avd: fcfa0000 | hdr_9c_pps_tile_addr_lsb8[0]
[ 3690.306145] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[0] (high)
[ 3690.313296] avd 269080000.avd:        0 | cm3_dma_config_3
[ 3690.318789] avd 269080000.avd:        0 | cm3_dma_config_4
[ 3690.324282] avd 269080000.avd:        0 | zero
[ 3690.328729] avd 269080000.avd: fcf98000 | hdr_9c_pps_tile_addr_lsb8[1]
[ 3690.335274] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[1] (high)
[ 3690.342441] avd 269080000.avd: fce98000 | hdr_9c_pps_tile_addr_lsb8[2]
[ 3690.348969] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[2] (high)
[ 3690.356118] avd 269080000.avd: f4f90000 | hdr_9c_pps_tile_addr_lsb8[3]
[ 3690.362653] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[3] (high)
[ 3690.369805] avd 269080000.avd:        0 | cm3_dma_config_5
[ 3690.375298] avd 269080000.avd: fdd00000 | hdr_210_y_addr_lsb8[0]
[ 3690.381314] avd 269080000.avd:        0 | hdr_210_y_addr_lsb8[0] (high)
[ 3690.387943] avd 269080000.avd:       28 | hdr_218_width_align
[ 3690.393700] avd 269080000.avd: fdd39800 | hdr_214_uv_addr_lsb8[0]
[ 3690.399813] avd 269080000.avd:        0 | hdr_214_uv_addr_lsb8[0] (high)
[ 3690.406519] avd 269080000.avd:       28 | hdr_21c_width_align
[ 3690.412272] avd 269080000.avd:        0 | cm3_mark_end_section
[ 3690.418117] avd 269080000.avd:  16f027f | hdr_54_height_width
[ 3690.423873] avd 269080000.avd:        0 | cm3_dma_config_6
[ 3690.429365] avd 269080000.avd: fce18000 | hdr_9c_pps_tile_addr_lsb8[7]
[ 3690.435909] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[7] (high)
[ 3690.443060] avd 269080000.avd: fddce400 | hdr_bc_sps_tile_addr_lsb8[0]
[ 3690.449598] avd 269080000.avd:        0 | hdr_bc_sps_tile_addr_lsb8[0] (high)
[ 3690.456759] avd 269080000.avd:        0 | cm3_dma_config_7
[ 3690.462244] avd 269080000.avd:        0 | cm3_dma_config_8
[ 3690.467735] avd 269080000.avd:        0 | cm3_dma_config_9
[ 3690.473234] avd 269080000.avd:        0 | cm3_dma_config_a
[ 3690.478724] avd 269080000.avd:  1000002 | hdr_d0_ref_hdr
[ 3690.484049] avd 269080000.avd:        0 | cm3_mark_end_section_scl
[ 3690.490241] avd 269080000.avd: 2d820000 | slc_a7c_cmd_set_coded_slice
[ 3690.496689] avd 269080000.avd: fee80003 | slc_a84_slice_addr_low
[ 3690.502721] avd 269080000.avd:      1c9 | slc_a88_slice_hdr_size
[ 3690.508730] avd 269080000.avd: 2c000000 | cm3_cmd_exec_mb_vp
[ 3690.514402] avd 269080000.avd: 2d906000 | slc_a70_cmd_quant_param
[ 3690.520496] avd 269080000.avd: 2da30000 | slc_a74_cmd_deblocking_filter
[ 3690.527142] avd 269080000.avd: 2dc00000 | slc_6e8_cmd_ref_list_0
[ 3690.533147] avd 269080000.avd: 2dd00000 | slc_76c_cmd_weights_denom
[ 3690.539425] avd 269080000.avd: 2a000000 | cm3_cmd_set_mb_dims
[ 3690.545177] avd 269080000.avd:    16027 | cm3_set_mb_dims
[ 3690.550584] avd 269080000.avd: 2d018000 | slc_6e4_cmd_ref_type
[ 3690.556427] avd 269080000.avd: 2b000400 | cm3_cmd_inst_fifo_end
[ 3690.562724] avd 269080000.avd: 2b000100 | inst_fifo_start
[ 3690.567770] avd 269080000.avd: 2db012e0 | hdr_34_start_hdr
[ 3690.573260] avd 269080000.avd:  1000000 | hdr_38_mode
[ 3690.578317] avd 269080000.avd:  16f027f | hdr_3c_height_width
[ 3690.584072] avd 269080000.avd:        0 | hdr_40_zero
[ 3690.589133] avd 269080000.avd:   2d004f | hdr_28_height_width_shift3
[ 3690.595497] avd 269080000.avd:  1002801 | hdr_2c_sps_param
[ 3690.600991] avd 269080000.avd:   200000 | hdr_44_flags
[ 3690.606136] avd 269080000.avd:        0 | hdr_48_chroma_qp_index_offset
[ 3690.612762] avd 269080000.avd:   30000a | hdr_58_const_3a
[ 3690.618170] avd 269080000.avd:        0 | cm3_dma_config_1
[ 3690.623664] avd 269080000.avd:        0 | cm3_dma_config_2
[ 3690.629157] avd 269080000.avd:        0 | zero
[ 3690.633605] avd 269080000.avd: fcfa0000 | hdr_9c_pps_tile_addr_lsb8[0]
[ 3690.640147] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[0] (high)
[ 3690.647302] avd 269080000.avd:        0 | cm3_dma_config_3
[ 3690.652793] avd 269080000.avd:        0 | cm3_dma_config_4
[ 3690.658285] avd 269080000.avd:        0 | zero
[ 3690.662735] avd 269080000.avd: fcf98000 | hdr_9c_pps_tile_addr_lsb8[1]
[ 3690.669279] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[1] (high)
[ 3690.676450] avd 269080000.avd: fce98000 | hdr_9c_pps_tile_addr_lsb8[2]
[ 3690.682968] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[2] (high)
[ 3690.690118] avd 269080000.avd: f4f90000 | hdr_9c_pps_tile_addr_lsb8[3]
[ 3690.696663] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[3] (high)
[ 3690.703809] avd 269080000.avd:        0 | cm3_dma_config_5
[ 3690.709308] avd 269080000.avd: fdc00000 | hdr_210_y_addr_lsb8[0]
[ 3690.715323] avd 269080000.avd:        0 | hdr_210_y_addr_lsb8[0] (high)
[ 3690.721947] avd 269080000.avd:       28 | hdr_218_width_align
[ 3690.727706] avd 269080000.avd: fdc39800 | hdr_214_uv_addr_lsb8[0]
[ 3690.733807] avd 269080000.avd:        0 | hdr_214_uv_addr_lsb8[0] (high)
[ 3690.740523] avd 269080000.avd:       28 | hdr_21c_width_align
[ 3690.746281] avd 269080000.avd:        0 | cm3_mark_end_section
[ 3690.752122] avd 269080000.avd:  16f027f | hdr_54_height_width
[ 3690.757877] avd 269080000.avd:        0 | cm3_dma_config_6
[ 3690.763370] avd 269080000.avd: fce18000 | hdr_9c_pps_tile_addr_lsb8[7]
[ 3690.769912] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[7] (high)
[ 3690.777067] avd 269080000.avd: fdcce400 | hdr_bc_sps_tile_addr_lsb8[0]
[ 3690.783603] avd 269080000.avd:        0 | hdr_bc_sps_tile_addr_lsb8[0] (high)
[ 3690.790759] avd 269080000.avd:        0 | cm3_dma_config_7
[ 3690.796248] avd 269080000.avd:        0 | cm3_dma_config_8
[ 3690.801742] avd 269080000.avd:        0 | cm3_dma_config_9
[ 3690.807239] avd 269080000.avd:        0 | cm3_dma_config_a
[ 3690.812733] avd 269080000.avd:  1000002 | hdr_d0_ref_hdr
[ 3690.818055] avd 269080000.avd:        0 | cm3_mark_end_section_scl
[ 3690.824244] avd 269080000.avd: 2d820000 | slc_a7c_cmd_set_coded_slice
[ 3690.830697] avd 269080000.avd: fef00003 | slc_a84_slice_addr_low
[ 3690.836714] avd 269080000.avd:      341 | slc_a88_slice_hdr_size
[ 3690.842737] avd 269080000.avd: 2c000000 | cm3_cmd_exec_mb_vp
[ 3690.848399] avd 269080000.avd: 2d906000 | slc_a70_cmd_quant_param
[ 3690.854504] avd 269080000.avd: 2da30000 | slc_a74_cmd_deblocking_filter
